Shimmer_1B20_TimestampSync_Unix_CAL,Shimmer_1B20_GSR_Range_CAL,Shimmer_1B20_GSR_Skin_Conductance_CAL,Shimmer_1B20_GSR_Skin_Resistance_CAL,Shimmer_1B20_PPG_A13_CAL
ms,no_units,uS,kOhms,mV
1691463015634.85,1,8.130081300813,122.999999999999,728.937728937728
1691463017586.00,1,7.32855994180036,136.452455590386,701.098901098901
1691463019537.14,1,6.90482572015673,144.826247689463,677.655677655677
1691463021488.28,1,7.8441883319932,127.482915717539,668.131868131868
1691463023439.43,1,7.74208370027185,129.164193867457,693.040293040293
1691463025390.57,1,7.83908310040714,127.565939433409,690.84249084249
1691463027341.72,1,13.9551505405163,71.6581306017925,705.494505494505
1691463029292.86,1,17.39097139794,57.5011008366358,863.003663003663
1691463031244.01,0,25.5316822481001,39.1670235546038,890.84249084249
1691463033195.15,0,24.6933829023381,40.4966789667896,565.567765567765
1691463035146.30,0,24.6933829023381,40.4966789667896,565.567765567765
1691463037097.44,0,21.5953201027827,46.306329113924,550.18315018315
1691463039048.59,0,18.7159440890784,53.4303797468354,549.450549450549
1691463040999.73,0,19.2991088513476,51.8158640226629,537.728937728937
1691463042950.88,0,18.5701528985111,53.8498527968596,539.194139194139
1691463044902.02,0,17.0028975999125,58.8135048231511,536.263736263736
1691463046853.17,0,16.893554206987,59.1941747572815,530.40293040293
1691463048804.31,0,17.8047491480327,56.164790174002,530.40293040293
1691463050755.46,0,15.836568075374,63.14499424626,532.600732600732
1691463052706.60,1,14.7617771311151,67.7425211827771,557.509157509157
1691463054657.75,1,13.9857819300328,71.5011863478737,871.062271062271
1691463056608.89,1,16.3443989227961,61.1830392003748,861.538461538461
1691463058560.03,1,17.3858661663539,57.5179856115107,870.32967032967
1691463060511.18,0,27.8278934995352,35.935166994106,889.377289377289
1691463062462.32,0,27.6821023089679,36.1244239631336,574.358974358974
1691463064413.47,0,23.8186357589342,41.9839326702371,572.893772893772
1691463066364.61,0,21.3037377216481,46.940119760479,557.509157509157
1691463068315.76,0,21.0850509357972,47.4269662921348,547.985347985348
1691463070266.90,0,19.226213256064,52.0123222748815,546.520146520146
